publishedAt,title,description,url,thumbnail_url,categoryId,liveBroadcastContent,duration,viewCount,likeCount,favoriteCount,commentCount,embedHtml,actualStartTime,actualEndTime,scheduledStartTime
2020-11-15T14:51:11Z,【#宇宙ホロ人狼】AMONG US でやるしゅばなあああああ！！！【大空スバル/ホロライブ】,"＝注意＝
参加メンバー全員ゲーム中はコメントを見ることができません。
（脱落したらチャット欄見てもOKルール）
又、他のメンバーへの伝書等はご遠慮ください

＝参加メンバー＝
◆大神ミオ
Twitter：https://twitter.com/ookamimio
YouTube：https://www.youtube.com/channel/UCp-5t9SrOQwXMU7iIjQfARg?sub_confirmation=1
◆戌神ころね
Twitter：https://twitter.com/inugamikorone
YouTube：https://www.youtube.com/channel/UChAnqc_AY5_I3Px5dig3X1Q?sub_confirmation=1
◆猫又おかゆ
Twitter：https://twitter.com/nekomataokayu
YouTube：https://www.youtube.com/channel/UCvaTdHTWBGv3MKj3KVqJVCw?sub_confirmation=1
◆大空スバル
Twitter：https://twitter.com/oozorasubaru
YouTube：https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA?sub_confirmation=1
◆百鬼あやめ
Twitter：https://twitter.com/nakiriayame
YouTube：https://www.youtube.com/channel/UC7fk0CB07ly8oSl0aqKkqFg?sub_confirmation=1
◆ロボ子さん
Twitter：https://twitter.com/robocosan
YouTube：https://www.youtube.com/channel/UCDqI2jOz0weumE8s7paEk6g?sub_confirmation=1
◆角巻わため
Twitter：https://twitter.com/tsunomakiwatame
YouTube：https://www.youtube.com/channel/UCqm3BQLlJfvkTsX_hvm0UmA
◆桃鈴ねね
Twitter：https://twitter.com/momosuzunene
YouTube：https://www.youtube.com/channel/UCAWSyEs_Io8MtpY3m-zqILA?sub_confirmation=1
◆白上フブキ
Twitter：https://twitter.com/shirakamifubuki
YouTube：https://www.youtube.com/channel/UCdn5BQ06XqgXoAxIhbqw5Rg?sub_confirmation=1
◆宝鐘マリン
Twitter：https://twitter.com/houshoumarine
YouTube：https://www.youtube.com/channel/UCCzUftO8KOVkV4wQG1vkUvg?sub_confirmation=1

本ゲームは InnerSloth に確認を得た上で配信・収益化を行っております

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=xVLPBn6NBPI,https://i.ytimg.com/vi/xVLPBn6NBPI/hqdefault.jpg,20,none,1:32:40,209926,10370,0,127,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xVLPBn6NBPI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-15T13:11:23Z,2020-11-15T14:44:08Z,2020-11-15T13:10:00Z
2020-11-15T06:52:42Z,【#１】ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,"この動画およびライブは、任天堂著作物の利用許諾を受けて配信しています。

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=rOraWNXUl-Y,https://i.ytimg.com/vi/rOraWNXUl-Y/hqdefault.jpg,20,none,3:37:36,301843,11112,0,89,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rOraWNXUl-Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-15T03:02:38Z,2020-11-15T06:40:35Z,2020-11-15T03:00:00Z
2020-11-14T17:10:33Z,【#生スバル】最終回！！！！スバ温泉のランドマークタワー完成させるしゅば！！！MINECRAFT【ホロライブ/大空スバル】,"サムネ：猫又おかゆ　@nekomataokayu
本ゲームは Mojang に確認を得た上、Terms and Conditions (https://account.mojang.com/terms)  に基づいて配信・収益化を行なっております

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=CpY7BmxU1G0,https://i.ytimg.com/vi/CpY7BmxU1G0/hqdefault.jpg,20,none,3:26:26,469380,18015,0,123,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CpY7BmxU1G0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-14T13:02:28Z,2020-11-14T16:29:25Z,2020-11-14T13:00:00Z
2020-11-14T10:41:46Z,【#生スバル】スバ温泉のランドマークタワー完成させるしゅば！！！MINECRAFT【ホロライブ/大空スバル】,"サムネ：猫又おかゆ　@nekomataokayu
本ゲームは Mojang に確認を得た上、Terms and Conditions (https://account.mojang.com/terms)  に基づいて配信・収益化を行なっております

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=J5K50nujEnk,https://i.ytimg.com/vi/J5K50nujEnk/hqdefault.jpg,20,none,5:04:46,576664,20952,0,147,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/J5K50nujEnk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-14T05:00:34Z,2020-11-14T10:05:20Z,2020-11-14T05:00:00Z
2020-11-14T02:40:47Z,【週末雑談】11/14  おはようスバル　【ホロライブ/大空スバル】,"イラスト：ゆきの＠9/25高橋くんは覗ている。発売！
（　@sorairo_yukino　）


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/

=================================================================
【所属会社からのお知らせ】
現在弊社タレントに対し、配信中のチャット等によりセンシティブな発言を誘発して、炎上を引き起こそうとする事象が散見されています。
これに対し、NGワードを設定して予防を行っておりますが、当該対応は政治的意図を含むものではなく、タレントの安全な配信を担保するためである旨ご理解ください。

上記のとおり、炎上を故意に誘発しようとするユーザーによるチャットやコメントによって、タレントが意図せずセンシティブな発言を行ってしまう可能性があります。
このような発言を行った場合にも、タレントには政治的・社会的意図は無いことを予めご理解ください。

Notices From COVER Corporation

We have been made aware of a number of attempts to incite controversy against our talents by causing them to utter sensitive statements using the live stream chat.

In response to this, we have set up a list of terms unable to be mentioned at present to prevent this. Please understand that this response is not politically motivated and is intended to ensure the peaceful live streams by our talents.

Please understand that even if such statements were to be said by the talents, these are in no way politically or ideologically motivated.

=================================================================",https://www.youtube.com/watch?v=AQxZ_7uRMXA,https://i.ytimg.com/vi/AQxZ_7uRMXA/hqdefault.jpg,24,none,1:31:06,151881,11338,0,47,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/AQxZ_7uRMXA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-14T01:02:14Z,2020-11-14T02:33:20Z,2020-11-14T01:00:00Z
2020-11-10T17:44:23Z,【#生スバル】スバ温泉のランドマークタワー建築するしゅば！！！MINECRAFT【ホロライブ/大空スバル】,"サムネ：猫又おかゆ　@nekomataokayu
本ゲームは Mojang に確認を得た上、Terms and Conditions (https://account.mojang.com/terms)  に基づいて配信・収益化を行なっております

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=sUMSFgNs_HM,https://i.ytimg.com/vi/sUMSFgNs_HM/hqdefault.jpg,20,none,3:56:27,687239,17996,0,154,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sUMSFgNs_HM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-10T13:01:12Z,2020-11-10T16:57:39Z,2020-11-10T13:00:00Z
2020-11-09T16:35:54Z,【#生スバル】paper.Please でお仕事するしゅば～～【ホロライブ/大空スバル】,"がんばるしゅば～～～～～～～～～～

イラスト：はぬけアヒージョ先輩　（@hawahaetoru）



本ゲームはCopyright © 2013-2020, 3909 LLC. の確認を得た上で配信・収益化を行なっております。

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=tzuC7QIxzkw,https://i.ytimg.com/vi/tzuC7QIxzkw/hqdefault.jpg,20,none,2:25:02,181262,11062,0,87,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tzuC7QIxzkw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-09T14:02:14Z,2020-11-09T16:27:21Z,2020-11-09T14:00:00Z
2020-11-08T10:02:32Z,【#生スバル】スバ温泉のランドマークタワ脚編しゅば！！！MINECRAFT【ホロライブ/大空スバル】,"サムネ：猫又おかゆ　@nekomataokayu
本ゲームは Mojang に確認を得た上、Terms and Conditions (https://account.mojang.com/terms)  に基づいて配信・収益化を行なっております

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=ItspEsuPNzA,https://i.ytimg.com/vi/ItspEsuPNzA/hqdefault.jpg,20,none,4:40:48,380512,17771,0,207,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ItspEsuPNzA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-08T05:03:11Z,2020-11-08T09:43:59Z,2020-11-08T05:00:00Z
2020-11-07T09:29:29Z,【初見実況】#10　最終回！！ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,"マップあつめてダンジョンリベンジリベンジ！！

サムネ構成：balonせんぱい！

この動画およびライブは、
任天堂著作物の利用許諾を受けて配信しています。

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=wo8G_bUR1XQ,https://i.ytimg.com/vi/wo8G_bUR1XQ/hqdefault.jpg,20,none,4:11:12,163946,8914,0,54,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wo8G_bUR1XQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-07T05:01:09Z,2020-11-07T09:12:22Z,2020-11-07T05:00:00Z
2020-11-07T02:29:32Z,【#生スバル】おはようスバル特別版？！バージョン2.0大発表～～～！！！！【ホロライブ/大空スバル】,"＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉8/11まで！2020お誕生日限定ボイス&グッズでております！🍉
→https://hololive.booth.pm/items/2186222
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=IMy0NOlwXfQ,https://i.ytimg.com/vi/IMy0NOlwXfQ/hqdefault.jpg,24,none,1:09:43,213941,14860,0,203,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IMy0NOlwXfQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-07T01:01:19Z,2020-11-07T02:23:12Z,2020-11-07T01:00:00Z
2020-11-04T19:10:25Z,【50万人記念】高速ましゅまろQ&A大会！！！！【ホロライブ/大空スバル】,"ましゅまろ！english ok! ↓
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🍉メンバーシップあじまりました！
→登録はこっちから！
https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA/join

メンバー限定絵文字がつかえる！
スバルの休日（オフショット画像）が見れるように！
なります！！

🐣twitter
フォローしてくれるとスバルはうれしい
https://twitter.com/oozorasubaru

🍬ましゅまろ
してほしい事や質問とか募集してるッス！！！！
https://marshmallow-qa.com/oozorasubaru?utm_medium=url_text&utm_source=promotion

🐋放送タグ
#生スバル

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZ...
ホロライブ公式Twitter▷ https://twitter.com/hololivetv
ホロライブ公式サイト▷ https://www.hololive.tv/

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

▶ホロライブ公式YouTubeチャンネルでもオリジナルコンテンツ配信中！▷ https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
▶ホロライブ公式Twitter▷ https://twitter.com/hololivetv
▶ホロライブ公式サイト▷ https://www.hololive.tv/",https://www.youtube.com/watch?v=QFrn35kL5Q8,https://i.ytimg.com/vi/QFrn35kL5Q8/hqdefault.jpg,20,none,4:37:24,200067,14411,0,113,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QFrn35kL5Q8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2020-11-04T14:16:12Z,2020-11-04T18:53:36Z,2020-11-04T14:15:00Z
